sample	name	value
SRR9042903	lightyellow	-0.0298720430692707
SRR9042903	red	-0.00625088745825677
SRR9042903	magenta	0.0175277712396496
SRR9042903	yellow	-0.160228780849078
SRR9042903	blue	-0.0468954073756131
SRR9042903	grey60	-0.0737702401713595
SRR9042903	black	-0.118653301501972
SRR9042903	midnightblue	-0.00336021837709451
SRR9042903	brown	-0.045179205219868
SRR9042903	green	0.0562770140601718
SRR9042903	salmon	0.1135954034503
SRR9042903	pink	0.207807654984898
SRR9042903	tan	0.122499298808948
SRR9042903	turquoise	0.0818155295313493
SRR9042903	lightcyan	0.014900901247661
SRR9042903	cyan	-0.0145103173577236
SRR9042903	greenyellow	0.0614711186536465
SRR9042903	lightgreen	-0.00239116136989314
SRR9042903	grey	-0.000228140205428141
SRR9042904	purple	0.0323875787742847
SRR9042904	royalblue	0.0897271736494732
SRR9042904	lightyellow	-0.0385512294805066
SRR9042904	red	-0.00683139916083915
SRR9042904	magenta	0.0143417519369981
SRR9042904	yellow	-0.161084072735647
SRR9042904	blue	-0.0472680521326771
SRR9042904	grey60	-0.0748515036219853
SRR9042904	black	-0.118416181353186
SRR9042904	midnightblue	-0.0128658897677217
SRR9042904	brown	-0.0451074454562923
SRR9042904	green	0.0573246484566941
SRR9042904	salmon	0.122590798956974
SRR9042904	pink	0.205615086353145
SRR9042904	tan	0.12096327605781
SRR9042904	turquoise	0.0814807574758509
SRR9042904	lightcyan	0.0219256095267258
SRR9042904	cyan	-0.0157793347046651
SRR9042904	greenyellow	0.0600961474158339
SRR9042904	lightgreen	-0.00656025859748606
SRR9042904	grey	-0.000119058122665181
SRR9042905	purple	0.0411328579385393
SRR9042905	royalblue	0.0929388273155064
SRR9042905	lightyellow	-0.027224046652606
SRR9042905	red	-0.00792152179803951
SRR9042905	magenta	0.0152354250339314
SRR9042905	yellow	-0.159925946782438
SRR9042905	blue	-0.047397237228525
SRR9042905	grey60	-0.069075308765531
SRR9042905	black	-0.114271253759297
SRR9042905	midnightblue	2.56844196356278e-05
SRR9042905	brown	-0.0459409075385487
SRR9042905	green	0.0559186174204998
SRR9042905	salmon	0.113857614218477
SRR9042905	pink	0.206668444952648
SRR9042905	tan	0.129484261346148
SRR9042905	turquoise	0.083728603253148
SRR9042905	lightcyan	0.0286471108450904
SRR9042905	cyan	-0.01670252029165
SRR9042905	greenyellow	0.0596530019820997
SRR9042905	lightgreen	0.00217647000300537
SRR9042905	grey	-9.6329898360595e-05
SRR9042906	purple	0.0321462934023641
SRR9042906	royalblue	0.11629658877726
SRR9042906	lightyellow	-0.0102977222758587
SRR9042906	red	-0.011626492194567
SRR9042906	magenta	0.044425690854437
SRR9042906	yellow	-0.166863917960252
SRR9042906	blue	-0.0186923167149606
SRR9042906	grey60	-0.0775641400022376
SRR9042906	black	-0.137689006633178
SRR9042906	midnightblue	-0.0371855064178644
SRR9042906	brown	-0.0608478401658124
SRR9042906	green	0.0164188315677014
SRR9042906	salmon	0.108391577898411
SRR9042906	pink	0.123853421148524
SRR9042906	tan	0.108146256553084
SRR9042906	turquoise	0.0590655070144922
SRR9042906	lightcyan	0.0165023487263046
SRR9042906	cyan	-0.0499914156061707
SRR9042906	greenyellow	0.0366282764429932
SRR9042906	lightgreen	0.00618714752204306
SRR9042906	grey	-0.000444654228425647
SRR9042907	purple	0.0336659353396081
SRR9042907	royalblue	0.118645807933142
SRR9042907	lightyellow	-0.00422166753841601
SRR9042907	red	-0.0099992555546642
SRR9042907	magenta	0.0429109200694721
SRR9042907	yellow	-0.16751667585287
SRR9042907	blue	-0.0181398553448086
SRR9042907	grey60	-0.0875587576932744
SRR9042907	black	-0.140186213437478
SRR9042907	midnightblue	-0.0355997677567293
SRR9042907	brown	-0.0618712985871661
SRR9042907	green	0.0215505868182476
SRR9042907	salmon	0.108175436021916
SRR9042907	pink	0.125213158750405
SRR9042907	tan	0.111684577546962
SRR9042907	turquoise	0.0591584443192305
SRR9042907	lightcyan	0.0141634038644285
SRR9042907	cyan	-0.0518948576499084
SRR9042907	greenyellow	0.0384827640428646
SRR9042907	lightgreen	0.00666633831269953
SRR9042907	grey	-0.000530951626569863
SRR9042908	purple	0.0344486054348991
SRR9042908	royalblue	0.116640755850506
SRR9042908	lightyellow	-0.00623888101642788
SRR9042908	red	-0.00954155666095226
SRR9042908	magenta	0.0433285962925909
SRR9042908	yellow	-0.166332422378917
SRR9042908	blue	-0.0183602845710193
SRR9042908	grey60	-0.0889715157520906
SRR9042908	black	-0.137888265089414
SRR9042908	midnightblue	-0.034019705644631
SRR9042908	brown	-0.0637946189436058
SRR9042908	green	0.0191725139961036
SRR9042908	salmon	0.112993278016701
SRR9042908	pink	0.121613183895532
SRR9042908	tan	0.109491397166963
SRR9042908	turquoise	0.0592549245261504
SRR9042908	lightcyan	0.0175089021952952
SRR9042908	cyan	-0.0530334722932944
SRR9042908	greenyellow	0.0359847609950249
SRR9042908	lightgreen	0.00814777503517158
SRR9042908	grey	-0.000452605910487667
SRR9042909	purple	0.0325650451410026
SRR9042909	royalblue	0.119972930789611
SRR9042909	lightyellow	-0.0113440721413265
SRR9042909	red	-0.00934490837240894
SRR9042909	magenta	0.0443288660877538
SRR9042909	yellow	-0.168154039085404
SRR9042909	blue	-0.0183226727312807
SRR9042909	grey60	-0.0856910257039919
SRR9042909	black	-0.135935973860419
SRR9042909	midnightblue	-0.0374184154130021
SRR9042909	brown	-0.0595433131221966
SRR9042909	green	0.0205963888534589
SRR9042909	salmon	0.115909784997813
SRR9042909	pink	0.125895604458397
SRR9042909	tan	0.113588930331884
SRR9042909	turquoise	0.0593854738938562
SRR9042909	lightcyan	0.0210704366940523
SRR9042909	cyan	-0.0463110084299899
SRR9042909	greenyellow	0.0439314666666932
SRR9042909	lightgreen	0.00749916598773925
SRR9042909	grey	-0.000371950537793322
SRR9042910	purple	0.0327783298849382
SRR9042910	royalblue	0.0971156925374279
SRR9042910	lightyellow	-0.0303603285160615
SRR9042910	red	-0.0141232277012633
SRR9042910	magenta	0.0333897276155069
SRR9042910	yellow	-0.164428000804325
SRR9042910	blue	-0.0453366877811321
SRR9042910	grey60	-0.0781845052084114
SRR9042910	black	-0.115278742849804
SRR9042910	midnightblue	-0.0193005028721637
SRR9042910	brown	-0.0539135701499095
SRR9042910	green	0.0437571963382761
SRR9042910	salmon	0.125986593666213
SRR9042910	pink	0.100769982173389
SRR9042910	tan	0.120182928869324
SRR9042910	turquoise	0.0761183920064894
SRR9042910	lightcyan	-0.0475235769875972
SRR9042910	cyan	0.325005852474614
SRR9042910	greenyellow	0.0417290604709425
SRR9042910	lightgreen	0.0105329044035487
SRR9042910	grey	-0.000307297663181434
SRR9042911	purple	0.0281229844592851
SRR9042911	royalblue	0.0942108183914387
SRR9042911	lightyellow	-0.0239594157105853
SRR9042911	red	-0.0152371663905796
SRR9042911	magenta	0.0355238822682796
SRR9042911	yellow	-0.164573564072393
SRR9042911	blue	-0.0448397979132964
SRR9042911	grey60	-0.0749904263425126
SRR9042911	black	-0.115328350741344
SRR9042911	midnightblue	-0.0141940500161545
SRR9042911	brown	-0.0569094588791219
SRR9042911	green	0.0413092362503371
SRR9042911	salmon	0.122376511379601
SRR9042911	pink	0.0939572814677113
SRR9042911	tan	0.130268323086317
SRR9042911	turquoise	0.0752624431756047
SRR9042911	lightcyan	-0.0313247054561283
SRR9042911	cyan	0.325632480504888
SRR9042911	greenyellow	0.0388800581623463
SRR9042911	lightgreen	0.015864239250184
SRR9042911	grey	-0.000395798873963733
SRR9042912	purple	0.0306460978540317
SRR9042912	royalblue	0.0989457583426082
SRR9042912	lightyellow	-0.0384244177432834
SRR9042912	red	-0.0129041230967708
SRR9042912	magenta	0.0303665168961574
SRR9042912	yellow	-0.167066097429747
SRR9042912	blue	-0.0465295322548272
SRR9042912	grey60	-0.0773033029623854
SRR9042912	black	-0.112808338147598
SRR9042912	midnightblue	-0.0183295416835054
SRR9042912	brown	-0.0551552741494201
SRR9042912	green	0.0412406253063132
SRR9042912	salmon	0.126501333968307
SRR9042912	pink	0.101116718337789
SRR9042912	tan	0.136271042622912
SRR9042912	turquoise	0.0770058166006662
SRR9042912	lightcyan	-0.0422875401865368
SRR9042912	cyan	0.329679877908653
SRR9042912	greenyellow	0.0377439981006496
SRR9042912	lightgreen	0.0126292053378098
SRR9042912	grey	-0.000328004038287635
SRR9042913	purple	0.0331772066771374
SRR9042913	royalblue	0.0899031374226575
SRR9042913	lightyellow	-0.0285835528678721
SRR9042913	red	-0.0131727430983365
SRR9042913	magenta	0.0326932090623232
SRR9042913	yellow	-0.162599703257846
SRR9042913	blue	-0.0453692150947121
SRR9042913	grey60	-0.0734778459687254
SRR9042913	black	-0.111877018476054
SRR9042913	midnightblue	-0.0248921326677555
SRR9042913	brown	-0.0543409448960203
SRR9042913	green	0.0448442167581959
SRR9042913	salmon	0.127962945413834
SRR9042913	pink	0.0984295065204715
SRR9042913	tan	0.125792488549049
SRR9042913	turquoise	0.0761583596498127
SRR9042913	lightcyan	-0.0376319631887757
SRR9042913	cyan	0.328518593639832
SRR9042913	greenyellow	0.0399382995161381
SRR9042913	lightgreen	0.0118667582262969
SRR9042913	grey	-0.00033368125750104
SRR9042914	purple	0.0556978231918263
SRR9042914	royalblue	0.0384368819348552
SRR9042914	lightyellow	-0.057404926601003
SRR9042914	red	0.0140713016788368
SRR9042914	magenta	-0.0152227525844811
SRR9042914	yellow	-0.136525184280694
SRR9042914	blue	-0.0665105701998686
SRR9042914	grey60	0.00780267864189005
SRR9042914	black	-0.08635804996713
SRR9042914	midnightblue	-0.0612791358398619
SRR9042914	brown	-0.0466717558014527
SRR9042914	green	0.0618432383941372
SRR9042914	salmon	0.0978160734137338
SRR9042914	pink	0.0465838681051364
SRR9042914	tan	0.148669028677339
SRR9042914	turquoise	0.0936892295755761
SRR9042914	lightcyan	-0.0498877134640171
SRR9042914	cyan	0.0143576494388805
SRR9042914	greenyellow	0.117409337731642
SRR9042914	lightgreen	0.00078553162812677
SRR9042914	grey	0.00172370813705739
SRR9042915	purple	0.0538519307398275
SRR9042915	royalblue	0.0450986762804899
SRR9042915	lightyellow	-0.0582017861306132
SRR9042915	red	0.0179957535577086
SRR9042915	magenta	-0.0157656753388497
SRR9042915	yellow	-0.132934873533055
SRR9042915	blue	-0.0657172984397514
SRR9042915	grey60	-0.00157519028106392
SRR9042915	black	-0.0847851792405354
SRR9042915	midnightblue	-0.0591588195926454
SRR9042915	brown	-0.0445387432374045
SRR9042915	green	0.0617432984229749
SRR9042915	salmon	0.0937059153740408
SRR9042915	pink	0.0457209017910687
SRR9042915	tan	0.153941120696386
SRR9042915	turquoise	0.0938982187710691
SRR9042915	lightcyan	-0.0499948643678108
SRR9042915	cyan	0.0174948867904057
SRR9042915	greenyellow	0.113934918166876
SRR9042915	lightgreen	0.0105885015531682
SRR9042915	grey	0.00169034321814705
SRR9042916	purple	0.0571439896366227
SRR9042916	royalblue	0.0357821772466082
SRR9042916	lightyellow	-0.0548774025047808
SRR9042916	red	0.0196747443413525
SRR9042916	magenta	-0.0176461850261272
SRR9042916	yellow	-0.135481272849073
SRR9042916	blue	-0.0662354939076026
SRR9042916	grey60	0.00327879264777312
SRR9042916	black	-0.0873762985106384
SRR9042916	midnightblue	-0.0629529422308962
SRR9042916	brown	-0.0433466180210145
SRR9042916	green	0.0632015387812141
SRR9042916	salmon	0.0945002351245027
SRR9042916	pink	0.0498447701591607
SRR9042916	tan	0.152486176047061
SRR9042916	turquoise	0.0939748499146319
SRR9042916	lightcyan	-0.0458763837346642
SRR9042916	cyan	0.0161108797356448
SRR9042916	greenyellow	0.117615905333126
SRR9042916	lightgreen	0.0152139060725343
SRR9042916	grey	0.00167986811245174
SRR9042917	purple	0.0540196079581825
SRR9042917	royalblue	0.0323038855416917
SRR9042917	lightyellow	-0.0545890294912726
SRR9042917	red	0.0174002122756253
SRR9042917	magenta	-0.0116199055070176
SRR9042917	yellow	-0.136417396898555
SRR9042917	blue	-0.0661056932762026
SRR9042917	grey60	0.00341219421438823
SRR9042917	black	-0.0888466106546576
SRR9042917	midnightblue	-0.0693206625781431
SRR9042917	brown	-0.0429666304797194
SRR9042917	green	0.0622107757189658
SRR9042917	salmon	0.0898708490263161
SRR9042917	pink	0.0497091561855945
SRR9042917	tan	0.152283370334716
SRR9042917	turquoise	0.0923050440308403
SRR9042917	lightcyan	-0.0452126742889789
SRR9042917	cyan	0.0156262413333676
SRR9042917	greenyellow	0.117945850653427
SRR9042917	lightgreen	0.00978460014899802
SRR9042917	grey	0.00167581468468204
SRR9042918	purple	0.0473594248349694
SRR9042918	royalblue	0.0357022086193078
SRR9042918	lightyellow	-0.0773839232828695
SRR9042918	red	-0.00529312133730838
SRR9042918	magenta	-0.0261594243492473
SRR9042918	yellow	-0.149238839843814
SRR9042918	blue	-0.0732249102081675
SRR9042918	grey60	-0.0135667312289037
SRR9042918	black	-0.0933974371991384
SRR9042918	midnightblue	-0.0612539021671098
SRR9042918	brown	-0.0415439593763022
SRR9042918	green	0.0821288205165621
SRR9042918	salmon	0.0915231621215397
SRR9042918	pink	0.137725905281802
SRR9042918	tan	0.161318354934584
SRR9042918	turquoise	0.0907056414606775
SRR9042918	lightcyan	-0.0187475290952336
SRR9042918	cyan	0.00761854968258492
SRR9042918	greenyellow	0.128725981247087
SRR9042918	lightgreen	0.0355597760824933
SRR9042918	grey	-6.21185932234734e-06
SRR9042919	purple	0.0510768698457226
SRR9042919	royalblue	0.0358039346366431
SRR9042919	lightyellow	-0.0818873079463604
SRR9042919	red	-0.00202127238370124
SRR9042919	magenta	-0.0251526792911008
SRR9042919	yellow	-0.146011598867819
SRR9042919	blue	-0.0730479837253963
SRR9042919	grey60	-0.0094082839162111
SRR9042919	black	-0.0922935436275105
SRR9042919	midnightblue	-0.0664202614335379
SRR9042919	brown	-0.0426069750526451
SRR9042919	green	0.0861897183499386
SRR9042919	salmon	0.0858800209850593
SRR9042919	pink	0.138597328119763
SRR9042919	tan	0.162229799517166
SRR9042919	turquoise	0.0920729009880609
SRR9042919	lightcyan	-0.0188205382852089
SRR9042919	cyan	0.00788929349676244
SRR9042919	greenyellow	0.133044247279839
SRR9042919	lightgreen	0.0399365045670004
SRR9042919	grey	-0.000381528064078505
SRR9042920	purple	0.0510393283568589
SRR9042920	royalblue	0.0325609667752078
SRR9042920	lightyellow	-0.0717520466087362
SRR9042920	red	-0.00302698156183892
SRR9042920	magenta	-0.0225182701617253
SRR9042920	yellow	-0.146627242446493
SRR9042920	blue	-0.073655050039898
SRR9042920	grey60	-0.02034746817636
SRR9042920	black	-0.0962333105554125
SRR9042920	midnightblue	-0.0609965143422735
SRR9042920	brown	-0.0409796081278021
SRR9042920	green	0.0862294971969999
SRR9042920	salmon	0.0943434230540285
SRR9042920	pink	0.144415510810381
SRR9042920	tan	0.162356820597298
SRR9042920	turquoise	0.0925264786925752
SRR9042920	lightcyan	-0.017543113344998
SRR9042920	cyan	0.0119732405064002
SRR9042920	greenyellow	0.131850681452196
SRR9042920	lightgreen	0.0360769076700586
SRR9042920	grey	0.000259152575497156
SRR9042921	purple	0.052939322205339
SRR9042921	royalblue	0.0369866972481423
SRR9042921	lightyellow	-0.0818494440674256
SRR9042921	red	0.000581459183883107
SRR9042921	magenta	-0.027958668132788
SRR9042921	yellow	-0.148095419703543
SRR9042921	blue	-0.073293370601341
SRR9042921	grey60	-0.0110959648976324
SRR9042921	black	-0.0947810379484094
SRR9042921	midnightblue	-0.0567139921223273
SRR9042921	brown	-0.0413025087458956
SRR9042921	green	0.0841202427674926
SRR9042921	salmon	0.0912000248862674
SRR9042921	pink	0.138380041675357
SRR9042921	tan	0.167668726078441
SRR9042921	turquoise	0.0914358389146827
SRR9042921	lightcyan	-0.0175765502630564
SRR9042921	cyan	0.00934902241872895
SRR9042921	greenyellow	0.133714375582897
SRR9042921	lightgreen	0.0371029576012419
SRR9042921	grey	0.000231957832032044
SRR9042922	purple	0.0428748091450365
SRR9042922	royalblue	0.0479585404097933
SRR9042922	lightyellow	-0.0747109409777114
SRR9042922	red	-0.00988559797325414
SRR9042922	magenta	-0.00747470313093863
SRR9042922	yellow	-0.15299425976124
SRR9042922	blue	-0.0698103558660236
SRR9042922	grey60	-0.0353763751653256
SRR9042922	black	-0.0780831763544921
SRR9042922	midnightblue	-0.0405048967036922
SRR9042922	brown	-0.0459757699698571
SRR9042922	green	0.0724624328933111
SRR9042922	salmon	0.101209012246905
SRR9042922	pink	0.0794070288292618
SRR9042922	tan	0.147487967413586
SRR9042922	turquoise	0.0932003256404258
SRR9042922	lightcyan	-0.133064955999206
SRR9042922	cyan	0.0787843744415835
SRR9042922	greenyellow	0.0927775397561654
SRR9042922	lightgreen	0.0277726698116083
SRR9042922	grey	0.000714885989596546
SRR9042923	purple	0.0385690636276194
SRR9042923	royalblue	0.0587607269322252
SRR9042923	lightyellow	-0.07041654109295
SRR9042923	red	-0.010594943831092
SRR9042923	magenta	-0.0079364119990196
SRR9042923	yellow	-0.152857306341726
SRR9042923	blue	-0.0698178946418839
SRR9042923	grey60	-0.0337207729814097
SRR9042923	black	-0.0828807361216503
SRR9042923	midnightblue	-0.0379585149802431
SRR9042923	brown	-0.0461687000316471
SRR9042923	green	0.0735806849857496
SRR9042923	salmon	0.100845028322114
SRR9042923	pink	0.0829010188199242
SRR9042923	tan	0.150292649529101
SRR9042923	turquoise	0.0934430138978977
SRR9042923	lightcyan	-0.13645876976537
SRR9042923	cyan	0.0851850200993926
SRR9042923	greenyellow	0.101867674028183
SRR9042923	lightgreen	0.033201806430028
SRR9042923	grey	0.000774002301865082
SRR9042924	purple	0.0351751943144841
SRR9042924	royalblue	0.0409008200171636
SRR9042924	lightyellow	-0.0671890383005706
SRR9042924	red	-0.00987031709109526
SRR9042924	magenta	-0.00697651772714117
SRR9042924	yellow	-0.153918586671313
SRR9042924	blue	-0.0702984230416979
SRR9042924	grey60	-0.0339617271580628
SRR9042924	black	-0.0828904787413116
SRR9042924	midnightblue	-0.0388997523204255
SRR9042924	brown	-0.0473182529161009
SRR9042924	green	0.0741465546268301
SRR9042924	salmon	0.0970468399066386
SRR9042924	pink	0.0801045508144196
SRR9042924	tan	0.154558531222062
SRR9042924	turquoise	0.0926374633541635
SRR9042924	lightcyan	-0.135387435480646
SRR9042924	cyan	0.0835930626769549
SRR9042924	greenyellow	0.10096404204963
SRR9042924	lightgreen	0.024055022634437
SRR9042924	grey	0.000744685181861766
SRR9042925	purple	0.0391609044260626
SRR9042925	royalblue	0.0511559189988028
SRR9042925	lightyellow	-0.0721140972443752
SRR9042925	red	-0.00812618677070629
SRR9042925	magenta	-0.00569629273722611
SRR9042925	yellow	-0.152476300195117
SRR9042925	blue	-0.0694449119910208
SRR9042925	grey60	-0.0301925584816198
SRR9042925	black	-0.0790873010093285
SRR9042925	midnightblue	-0.0396649305414953
SRR9042925	brown	-0.0456828847803385
SRR9042925	green	0.0760856209079983
SRR9042925	salmon	0.0993430263827195
SRR9042925	pink	0.0863266511096145
SRR9042925	tan	0.152509132045586
SRR9042925	turquoise	0.0949600146924111
SRR9042925	lightcyan	-0.13558161218052
SRR9042925	cyan	0.0803960200589794
SRR9042925	greenyellow	0.0991487579913978
SRR9042925	lightgreen	0.0352386258404581
SRR9042925	grey	0.000664326291124864
SRR9042926	purple	0.107147841419451
SRR9042926	royalblue	-0.0301559232951251
SRR9042926	lightyellow	-0.0425660087991502
SRR9042926	red	0.0670079497399808
SRR9042926	magenta	-0.109875647640047
SRR9042926	yellow	0.0136955729597853
SRR9042926	blue	0.0330175444329503
SRR9042926	grey60	0.124085842236347
SRR9042926	black	-0.0788794392695734
SRR9042926	midnightblue	-0.139692720146482
SRR9042926	brown	-0.0311435105681624
SRR9042926	green	-0.0479287741105005
SRR9042926	salmon	-0.135278393662069
SRR9042926	pink	0.0136701700784549
SRR9042926	tan	0.00732535817332585
SRR9042926	turquoise	-0.0141821387377583
SRR9042926	lightcyan	0.0920163788143928
SRR9042926	cyan	0.0489163953323381
SRR9042926	greenyellow	0.143055850275066
SRR9042926	lightgreen	0.132835922922335
SRR9042926	grey	0.000633386418107261
SRR9042927	purple	0.110631320016722
SRR9042927	royalblue	-0.0179427516192879
SRR9042927	lightyellow	-0.0303249070913884
SRR9042927	red	0.065079103535843
SRR9042927	magenta	-0.115196313661044
SRR9042927	yellow	0.0157219081447876
SRR9042927	blue	0.0331723452463544
SRR9042927	grey60	0.127144113568772
SRR9042927	black	-0.0803463205952259
SRR9042927	midnightblue	-0.144061541595516
SRR9042927	brown	-0.0312356573959681
SRR9042927	green	-0.0444197727272669
SRR9042927	salmon	-0.132292719783278
SRR9042927	pink	0.0172578183879578
SRR9042927	tan	0.00884502340778558
SRR9042927	turquoise	-0.0147570209248576
SRR9042927	lightcyan	0.0939818409024041
SRR9042927	cyan	0.0517659283783674
SRR9042927	greenyellow	0.143591034689027
SRR9042927	lightgreen	0.130916736674614
SRR9042927	grey	0.000476123494502365
SRR9042928	purple	0.110703045741217
SRR9042928	royalblue	-0.0251862509215091
SRR9042928	lightyellow	-0.0446038810286219
SRR9042928	red	0.0654752901013385
SRR9042928	magenta	-0.114985550082159
SRR9042928	yellow	0.0151862851265542
SRR9042928	blue	0.0325323699033652
SRR9042928	grey60	0.1239699179029
SRR9042928	black	-0.0806481525267656
SRR9042928	midnightblue	-0.148962796872645
SRR9042928	brown	-0.031660566836923
SRR9042928	green	-0.0443733524107935
SRR9042928	salmon	-0.130751457471159
SRR9042928	pink	0.0152714587080605
SRR9042928	tan	0.00923275948515795
SRR9042928	turquoise	-0.0155863365511156
SRR9042928	lightcyan	0.0819150920308525
SRR9042928	cyan	0.0464257871197071
SRR9042928	greenyellow	0.147668117822366
SRR9042928	lightgreen	0.127980525162567
SRR9042928	grey	0.000551154479822307
SRR9042929	purple	0.11146941716468
SRR9042929	royalblue	-0.0345330632698946
SRR9042929	lightyellow	-0.0298468235864498
SRR9042929	red	0.0675471286347129
SRR9042929	magenta	-0.114790411726394
SRR9042929	yellow	0.0132500823906787
SRR9042929	blue	0.0323676575395815
SRR9042929	grey60	0.126196069360271
SRR9042929	black	-0.0839361491889557
SRR9042929	midnightblue	-0.144401466426471
SRR9042929	brown	-0.0314517335530793
SRR9042929	green	-0.0505468872017219
SRR9042929	salmon	-0.127871066681292
SRR9042929	pink	0.0154587579058847
SRR9042929	tan	0.0129337385019481
SRR9042929	turquoise	-0.0139031599310031
SRR9042929	lightcyan	0.0914013744542302
SRR9042929	cyan	0.0496570310096101
SRR9042929	greenyellow	0.145123514244786
SRR9042929	lightgreen	0.132308249893366
SRR9042929	grey	0.000523118520123385
SRR9042930	purple	0.122419554904195
SRR9042930	royalblue	-0.0215166849656647
SRR9042930	lightyellow	-0.0577069858674409
SRR9042930	red	0.0517994625776729
SRR9042930	magenta	-0.118003676665082
SRR9042930	yellow	0.011194505843752
SRR9042930	blue	0.0287242969511619
SRR9042930	grey60	0.105183204089217
SRR9042930	black	-0.0814836088731906
SRR9042930	midnightblue	-0.144321347358724
SRR9042930	brown	-0.0313953486395202
SRR9042930	green	-0.0267731948640672
SRR9042930	salmon	-0.121321627121493
SRR9042930	pink	0.0506541856308427
SRR9042930	tan	0.026185152118985
SRR9042930	turquoise	-0.0139985338797608
SRR9042930	lightcyan	0.0795067971586072
SRR9042930	cyan	-0.00866943845453401
SRR9042930	greenyellow	0.147860174527412
SRR9042930	lightgreen	0.130363629959979
SRR9042930	grey	-0.000368944368546479
SRR9042931	purple	0.125320933866248
SRR9042931	royalblue	-0.0325400450087301
SRR9042931	lightyellow	-0.0435480612537269
SRR9042931	red	0.0512840246783435
SRR9042931	magenta	-0.120514108449314
SRR9042931	yellow	0.00907766376076592
SRR9042931	blue	0.0296636775950636
SRR9042931	grey60	0.109730518083359
SRR9042931	black	-0.0814207618844939
SRR9042931	midnightblue	-0.140113782428493
SRR9042931	brown	-0.0309684412593882
SRR9042931	green	-0.02517357568787
SRR9042931	salmon	-0.118878676146315
SRR9042931	pink	0.0505747086329251
SRR9042931	tan	0.0256430244603122
SRR9042931	turquoise	-0.0105103016130346
SRR9042931	lightcyan	0.0769254693519775
SRR9042931	cyan	-0.00955509643524641
SRR9042931	greenyellow	0.155424637158935
SRR9042931	lightgreen	0.133383880403106
SRR9042931	grey	-0.000334258192153183
SRR9042932	purple	0.119598665553244
SRR9042932	royalblue	-0.0273007211196988
SRR9042932	lightyellow	-0.0502923746213161
SRR9042932	red	0.0518796005496281
SRR9042932	magenta	-0.120305939024742
SRR9042932	yellow	0.0106999454464376
SRR9042932	blue	0.0289677418576356
SRR9042932	grey60	0.108364072728092
SRR9042932	black	-0.0768151569747437
SRR9042932	midnightblue	-0.143423700286301
SRR9042932	brown	-0.0306554044275187
SRR9042932	green	-0.0253806076234062
SRR9042932	salmon	-0.123000809020167
SRR9042932	pink	0.0504270232450819
SRR9042932	tan	0.026842288312605
SRR9042932	turquoise	-0.0117547200614201
SRR9042932	lightcyan	0.0746292907628845
SRR9042932	cyan	-0.00599499326435148
SRR9042932	greenyellow	0.154215936373702
SRR9042932	lightgreen	0.133483467314192
SRR9042932	grey	-0.000869886002595245
SRR9042933	purple	0.12258994810079
SRR9042933	royalblue	-0.0204622007482604
SRR9042933	lightyellow	-0.0429895711103691
SRR9042933	red	0.0535397880210477
SRR9042933	magenta	-0.122738930075657
SRR9042933	yellow	0.0109211144765534
SRR9042933	blue	0.0292262703881075
SRR9042933	grey60	0.103924665166616
SRR9042933	black	-0.085702561979248
SRR9042933	midnightblue	-0.145126106398165
SRR9042933	brown	-0.0329761749612569
SRR9042933	green	-0.025216205054029
SRR9042933	salmon	-0.124673754436585
SRR9042933	pink	0.0482989281317583
SRR9042933	tan	0.0246307488218323
SRR9042933	turquoise	-0.0113292547770871
SRR9042933	lightcyan	0.0827362637992654
SRR9042933	cyan	-0.0103431630841518
SRR9042933	greenyellow	0.148825933483181
SRR9042933	lightgreen	0.133387959558949
SRR9042933	grey	-0.000475931631802119
SRR9042934	purple	0.101774319840016
SRR9042934	royalblue	-0.0139256690986441
SRR9042934	lightyellow	-0.0177619509222058
SRR9042934	red	0.0648775872018507
SRR9042934	magenta	-0.101290668640767
SRR9042934	yellow	0.0317187613952707
SRR9042934	blue	0.0428380655392348
SRR9042934	grey60	0.106557097602341
SRR9042934	black	-0.0568608484432235
SRR9042934	midnightblue	-0.121886604230334
SRR9042934	brown	-0.0315946365264588
SRR9042934	green	-0.0575990990622796
SRR9042934	salmon	-0.114206029163815
SRR9042934	pink	0.0107294570708445
SRR9042934	tan	-0.0076030865572591
SRR9042934	turquoise	-0.0213947424322632
SRR9042934	lightcyan	0.0611082985155568
SRR9042934	cyan	0.0290385255573103
SRR9042934	greenyellow	0.116966544205509
SRR9042934	lightgreen	0.109920961581297
SRR9042934	grey	0.000396513792590318
SRR9042935	purple	0.0996456880579736
SRR9042935	royalblue	-0.0140609364154125
SRR9042935	lightyellow	-0.0104222491560646
SRR9042935	red	0.0627088311732001
SRR9042935	magenta	-0.098363904921493
SRR9042935	yellow	0.0320643162240132
SRR9042935	blue	0.0431658664663363
SRR9042935	grey60	0.104085936433086
SRR9042935	black	-0.0511941412084926
SRR9042935	midnightblue	-0.122364754151097
SRR9042935	brown	-0.0311137912552069
SRR9042935	green	-0.0607071942042487
SRR9042935	salmon	-0.121314513762554
SRR9042935	pink	0.0059266542767727
SRR9042935	tan	-0.0036802432651559
SRR9042935	turquoise	-0.020300147168175
SRR9042935	lightcyan	0.0575786997786665
SRR9042935	cyan	0.0345751367521213
SRR9042935	greenyellow	0.113948652409617
SRR9042935	lightgreen	0.108074267386132
SRR9042935	grey	0.000379216729401151
SRR9042936	purple	0.102358952733097
SRR9042936	royalblue	-0.0152294577748627
