MEpurple	MEroyalblue	MElightyellow	MEred	MEmagenta	MEyellow	MEblue	MEgrey60	MEblack	MEmidnightblue	MEbrown	MEgreen	MEsalmon	MEpink	MEtan	MEturquoise	MElightcyan	MEcyan	MEgreenyellow	MElightgreen	MEgrey
0.0327783298849382	0.0971156925374279	-0.0303603285160615	-0.0141232277012633	0.0333897276155069	-0.164428000804325	-0.0453366877811321	-0.0781845052084114	-0.115278742849804	-0.0193005028721637	-0.0539135701499095	0.0437571963382761	0.125986593666213	0.100769982173389	0.120182928869324	0.0761183920064894	-0.0475235769875972	0.325005852474614	0.0417290604709425	0.0105329044035487	-0.000307297663181434
0.0281229844592851	0.0942108183914387	-0.0239594157105853	-0.0152371663905796	0.0355238822682796	-0.164573564072393	-0.0448397979132964	-0.0749904263425126	-0.115328350741344	-0.0141940500161545	-0.0569094588791219	0.0413092362503371	0.122376511379601	0.0939572814677113	0.130268323086317	0.0752624431756047	-0.0313247054561283	0.325632480504888	0.0388800581623463	0.015864239250184	-0.000395798873963733
0.0306460978540317	0.0989457583426082	-0.0384244177432834	-0.0129041230967708	0.0303665168961574	-0.167066097429747	-0.0465295322548272	-0.0773033029623854	-0.112808338147598	-0.0183295416835054	-0.0551552741494201	0.0412406253063132	0.126501333968307	0.101116718337789	0.136271042622912	0.0770058166006662	-0.0422875401865368	0.329679877908653	0.0377439981006496	0.0126292053378098	-0.000328004038287635
0.0331772066771374	0.0899031374226575	-0.0285835528678721	-0.0131727430983365	0.0326932090623232	-0.162599703257846	-0.0453692150947121	-0.0734778459687254	-0.111877018476054	-0.0248921326677555	-0.0543409448960203	0.0448442167581959	0.127962945413834	0.0984295065204715	0.125792488549049	0.0761583596498127	-0.0376319631887757	0.328518593639832	0.0399382995161381	0.0118667582262969	-0.00033368125750104
0.0556978231918263	0.0384368819348552	-0.057404926601003	0.0140713016788368	-0.0152227525844811	-0.136525184280694	-0.0665105701998686	0.00780267864189005	-0.08635804996713	-0.0612791358398619	-0.0466717558014527	0.0618432383941372	0.0978160734137338	0.0465838681051364	0.148669028677339	0.0936892295755761	-0.0498877134640171	0.0143576494388805	0.117409337731642	0.00078553162812677	0.00172370813705739
0.0538519307398275	0.0450986762804899	-0.0582017861306132	0.0179957535577086	-0.0157656753388497	-0.132934873533055	-0.0657172984397514	-0.00157519028106392	-0.0847851792405354	-0.0591588195926454	-0.0445387432374045	0.0617432984229749	0.0937059153740408	0.0457209017910687	0.153941120696386	0.0938982187710691	-0.0499948643678108	0.0174948867904057	0.113934918166876	0.0105885015531682	0.00169034321814705
0.0571439896366227	0.0357821772466082	-0.0548774025047808	0.0196747443413525	-0.0176461850261272	-0.135481272849073	-0.0662354939076026	0.00327879264777312	-0.0873762985106384	-0.0629529422308962	-0.0433466180210145	0.0632015387812141	0.0945002351245027	0.0498447701591607	0.152486176047061	0.0939748499146319	-0.0458763837346642	0.0161108797356448	0.117615905333126	0.0152139060725343	0.00167986811245174
0.0540196079581825	0.0323038855416917	-0.0545890294912726	0.0174002122756253	-0.0116199055070176	-0.136417396898555	-0.0661056932762026	0.00341219421438823	-0.0888466106546576	-0.0693206625781431	-0.0429666304797194	0.0622107757189658	0.0898708490263161	0.0497091561855945	0.152283370334716	0.0923050440308403	-0.0452126742889789	0.0156262413333676	0.117945850653427	0.00978460014899802	0.00167581468468204
0.0473594248349694	0.0357022086193078	-0.0773839232828695	-0.00529312133730838	-0.0261594243492473	-0.149238839843814	-0.0732249102081675	-0.0135667312289037	-0.0933974371991384	-0.0612539021671098	-0.0415439593763022	0.0821288205165621	0.0915231621215397	0.137725905281802	0.161318354934584	0.0907056414606775	-0.0187475290952336	0.00761854968258492	0.128725981247087	0.0355597760824933	-6.21185932234736e-06
0.0510768698457226	0.0358039346366431	-0.0818873079463604	-0.00202127238370124	-0.0251526792911008	-0.146011598867819	-0.0730479837253963	-0.0094082839162111	-0.0922935436275105	-0.0664202614335379	-0.0426069750526451	0.0861897183499386	0.0858800209850593	0.138597328119763	0.162229799517166	0.0920729009880609	-0.0188205382852089	0.00788929349676244	0.133044247279839	0.0399365045670004	-0.000381528064078505
